num_clust,clust_size,quadratic.A,quadratic.M,quadratic.Y,icc,Yfamily,x_z,cluster_a,cluster_m,cluster_y,Fit,effname,rbias.est_multi,rbias.est_reg,rbias.est_rmpw,bias.est_multi,bias.est_reg,bias.est_rmpw,multi_cover,MSE.est_multi,MSE.est_reg,MSE.est_rmpw,nreps,trueval,sqrtMSE.est_multi,sqrtMSE.est_reg,sqrtMSE.est_rmpw
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"IIE_Mjo(1,)",-0.6050341251078996,0.5166272236953892,0.22223710448095577,-0.04319653080401359,0.03688470262494707,0.015866661947033792,0.49,0.0025931534966355542,0.0025419045112606885,8.714788756349006e-4,1000,0.07139519741355098,0.050923015392212924,0.05041730368891903,0.02952082105285862
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"Y(0,gmjo(0))",-0.009961483924321217,-0.12047091276339852,-0.10461850182147532,-0.012726038497790729,-0.15390452721083583,-0.13365268587250226,0.562,0.016726407590343776,0.04108866638536338,0.029363763441309716,1000,1.2775243723196485,0.129330613507954,0.2027033951007318,0.17135858146386984
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"Y(1,gm1(0),gm2(0))",0.05119005221323992,0.09368755486870783,0.07185381069669944,0.07880776105064502,0.14423322732229377,0.1106198899812642,0.544,0.02109360515501633,0.03704736519423262,0.024925464592394274,1000,1.539513199212209,0.14523637683106919,0.1924769211989651,0.15787800541048863
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"Y(1,gm1(1),gm2(0))",0.04217044221902184,0.10834004587200806,0.08224968690387938,0.06601982838803123,0.16961148282184912,0.12876578780371561,0.562,0.019832452371692445,0.04535222690024531,0.0291864715090593,1000,1.565547452529479,0.14082774006456414,0.21296062288659215,0.17084048556785156
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"Y(1,gm1(1),gm2(1))",0.02587006474104831,0.117005099658137,0.08358424894707318,0.041503693313750395,0.18771285734939905,0.13409533640072818,0.573,0.017961500980935123,0.05273682250726908,0.030219505461618053,1000,1.6043134692236019,0.1340205244764216,0.22964499234093713,0.173837583570464
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"Y(1,gmjo(0))",0.04677902889356664,0.08947203929588471,0.07134862295747252,0.07229558895995304,0.13827635864483773,0.11026716116591917,0.561,0.02012096709344084,0.035364492690503936,0.02487740404813934,1000,1.5454700678896651,0.14184839475101874,0.18805449393860263,0.15772572411670627
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,RE,noncluster,glm,"Y(1,gmjo(1))",0.0179972065578898,0.10833374000209972,0.0780113382479637,0.029099058155939276,0.17516106126978462,0.1261338231129528,0.577,0.01706574985291463,0.048182103078150476,0.028137517339523927,1000,1.6168652653032163,0.13063594395462005,0.21950422109415227,0.16774241365714257
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,noncluster,FE,glm,"IDE(,gmjo(0))",-0.2567678105895145,-0.25425343686111823,-0.29292093540026215,-0.06877297978168266,-0.0680995270884125,-0.07845627347782688,0.637,0.012667766791006653,0.011684462874757762,0.016548152808510096,1000,0.2678411270625646,0.11255117409874787,0.10809469401759626,0.12863962378874597
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,noncluster,FE,glm,"IIE_M1(1,,gm2(0))",-0.019786242804117327,0.9020651834489646,6.563089448402582,-5.152771442368687e-4,0.02349175516770503,0.17091723890299612,0.982,3.2690404157073203e-4,0.0010467828977595906,0.03268337428011911,1000,0.02604219251416669,0.018080487868714495,0.032354024444566254,0.1807854371350721
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,noncluster,FE,glm,"IIE_M2(1,gm1(1),)",-0.3901878204007576,0.2518950037741299,4.712753009002197,-0.01509816437043355,0.00974697817878225,0.18235812561778345,0.851,5.375101957522713e-4,5.774119365883883e-4,0.03798879294180224,1000,0.03869460700984052,0.02318426612494498,0.024029397341348124,0.1949071392786889
100,20,FALSE,FALSE,FALSE,0.4,gaussian,0,RE,noncluster,FE,glm,IIE_Mdep,-1.0173163691136948,-0.9999999999999998,-2.096034405559874,-0.0066823937441292435,-0.006568648600386789,-0.013768113464443427,0.281,5.267655169116449e-5,4.314714443536332e-5,2.4194192122566755e-4,1000,0.0065686486003867905,0.007257861371724076,0.006568648600386789,0.015554482351581732
